uid,log_date,time,device,browser,push_notification,bid_day,country,state,bidded
71184364,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
43651760,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
88283294,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
25861684,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
46740544,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
57070544,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
75155985,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
35021717,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
86565009,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
60825040,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
94195539,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
44628001,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
11335047,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
62599061,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
97484350,"March 10, 2022",9:25,Android,Chrome,B,2,USA,ARIZONA,TRUE
77833161,"March 10, 2022",9:25,Android,Chrome,B,2,USA,UTAH,TRUE
24812088,"March 10, 2022",9:25,iOS,Chrome,B,2,USA,COLORADO,TRUE
29352882,"March 10, 2022",9:25,iOS,Chrome,B,2,USA,ARIZONA,TRUE
41153043,"March 10, 2022",9:25,iOS,Chrome,B,2,USA,UTAH,TRUE
73864232,"March 10, 2022",9:25,Android,Chrome,B,2,USA,COLORADO,TRUE
94804208,"March 10, 2022",9:25,Android,Chrome,B,2,USA,ARIZONA,TRUE
34234043,"March 10, 2022",9:25,iOS,Chrome,B,2,USA,UTAH,TRUE
52150227,"March 14, 2022",6:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
36077753,"March 14, 2022",7:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
36005113,"March 14, 2022",8:00,Android,Chrome,B,2,USA,UTAH,FALSE
36983261,"March 14, 2022",9:00,Android,Chrome,B,2,USA,COLORADO,FALSE
45512456,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
57511336,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
72009545,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
58073654,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
19988176,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
20342995,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
12091930,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
82895904,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
48512641,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
69859259,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
77866687,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
77864550,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
29429357,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
22256482,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
30290091,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
73160337,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
44099841,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
52918234,"March 14, 2022",10:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
53291785,"March 14, 2022",11:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
11279546,"March 14, 2022",12:00,iOS,Chrome,B,2,USA,UTAH,FALSE
80421790,"March 14, 2022",13:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
36910509,"March 14, 2022",14:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
46705236,"March 14, 2022",15:00,iOS,Chrome,B,2,USA,UTAH,FALSE
61310349,"March 14, 2022",16:00,Android,Chrome,B,2,USA,COLORADO,FALSE
85233927,"March 14, 2022",17:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
81643944,"March 14, 2022",18:00,Android,Chrome,B,2,USA,UTAH,FALSE
74546702,"March 14, 2022",19:00,Android,Chrome,B,2,USA,COLORADO,FALSE
75112298,"March 14, 2022",6:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
23480779,"March 14, 2022",7:00,Android,Chrome,B,2,USA,UTAH,FALSE
16193059,"March 14, 2022",8:00,Android,Chrome,B,2,USA,COLORADO,FALSE
44208505,"March 14, 2022",9:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
24722475,"March 14, 2022",10:00,iOS,Chrome,B,2,USA,UTAH,FALSE
77880765,"March 14, 2022",11:00,Android,Chrome,B,2,USA,COLORADO,FALSE
55470181,"March 14, 2022",12:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
90670678,"March 14, 2022",13:00,Android,Chrome,B,2,USA,UTAH,FALSE
89753456,"March 14, 2022",14:00,Android,Chrome,B,2,USA,COLORADO,FALSE
93371896,"March 14, 2022",15:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
68305029,"March 14, 2022",16:00,Android,Chrome,B,2,USA,UTAH,FALSE
42747694,"March 14, 2022",17:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
47167407,"March 14, 2022",18:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
25008596,"March 14, 2022",19:00,Android,Chrome,B,2,USA,UTAH,FALSE
83500940,"March 14, 2022",20:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
70614667,"March 14, 2022",21:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
58448636,"March 14, 2022",22:00,Android,Chrome,B,2,USA,UTAH,FALSE
41281538,"March 14, 2022",23:00,Android,Chrome,B,2,USA,COLORADO,FALSE
57630591,"March 14, 2022",0:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
29757275,"March 14, 2022",1:00,Android,Chrome,B,2,USA,UTAH,FALSE
45964110,"March 14, 2022",2:00,Android,Chrome,B,2,USA,COLORADO,FALSE
51358091,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
82839670,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
74049790,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
88899480,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
42828013,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
16115855,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
80846155,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
36931771,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
21173083,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
42597954,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
28963062,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
91046675,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
75875670,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
78880218,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
28448147,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
62370994,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
91056025,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
27992912,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
17927814,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
63003394,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
51153306,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
90890331,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
97594300,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
39082426,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
15362897,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
33937393,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
17532385,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
93921326,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
25207287,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
56651575,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
87482342,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
97295670,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
44069302,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
60680304,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
67818290,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
43094603,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
72639510,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
30478587,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
23723838,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
16124303,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
44302486,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
88658494,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
34848805,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
75993550,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
72449031,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
35664804,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
54437306,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
52667544,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
77619271,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
52132109,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
89519647,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
71873445,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
85898139,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
64176044,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
97522380,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
64278214,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
40320412,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
32336499,"March 14, 2022",3:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
49716883,"March 14, 2022",4:00,Android,Chrome,B,2,USA,UTAH,FALSE
26166732,"March 14, 2022",6:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
38057139,"March 14, 2022",7:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
13436661,"March 14, 2022",8:00,Android,Chrome,B,2,USA,UTAH,FALSE
85564323,"March 14, 2022",9:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
64039329,"March 14, 2022",10:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
15870821,"March 14, 2022",11:00,Android,Chrome,B,2,USA,UTAH,FALSE
96488779,"March 14, 2022",12:00,Android,Chrome,B,2,USA,COLORADO,FALSE
72691739,"March 14, 2022",13:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
57885931,"March 14, 2022",14:00,Android,Chrome,B,2,USA,UTAH,FALSE
58310841,"March 14, 2022",15:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
61034193,"March 14, 2022",16:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
31336760,"March 14, 2022",17:00,Android,Chrome,B,2,USA,UTAH,FALSE
53238980,"March 14, 2022",18:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
86039707,"March 14, 2022",19:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
48657120,"March 14, 2022",6:00,Android,Chrome,B,2,USA,UTAH,FALSE
70749919,"March 14, 2022",7:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
24038016,"March 14, 2022",8:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
74124920,"March 14, 2022",9:00,Android,Chrome,B,2,USA,UTAH,FALSE
40375983,"March 14, 2022",10:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
41296781,"March 14, 2022",11:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
30638263,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
67973035,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
57758008,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
38162890,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
45640938,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
65194938,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
15484711,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
50156367,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
21828369,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
80160559,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
77069842,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
80293580,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
14065433,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
74554037,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
74443699,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
82978707,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
98495529,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
48505342,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
92860358,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
22835432,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
50726851,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
63243789,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
31618828,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
27774839,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
60859374,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
16710495,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
34679343,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
56692561,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
73814131,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
75996348,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
63451520,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
88145368,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
27408614,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
14163646,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
73629962,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
71533885,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
44485045,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
48690596,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
26552526,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
85675827,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
23087176,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
47438758,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
64502722,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
52447709,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
90442531,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
96671034,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
32031851,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
96235396,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
65460263,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
42701595,"March 14, 2022",12:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
56225942,"March 14, 2022",13:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
70515402,"March 14, 2022",14:00,Android,Chrome,B,2,USA,UTAH,FALSE
29573051,"March 14, 2022",15:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
78270751,"March 14, 2022",16:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
20435203,"March 14, 2022",17:00,iOS,Chrome,B,2,USA,UTAH,FALSE
88158230,"March 14, 2022",18:00,Android,Chrome,B,2,USA,COLORADO,FALSE
54239910,"March 14, 2022",19:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
96581952,"March 14, 2022",20:00,Android,Chrome,B,2,USA,UTAH,FALSE
84467692,"March 14, 2022",21:00,Android,Chrome,B,2,USA,COLORADO,FALSE
24509090,"March 14, 2022",22:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
20725646,"March 14, 2022",23:00,Android,Chrome,B,2,USA,UTAH,FALSE
29114404,"March 14, 2022",0:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
75536933,"March 14, 2022",1:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
89691465,"March 14, 2022",2:00,iOS,Chrome,B,2,USA,UTAH,FALSE
24239771,"March 14, 2022",3:00,Android,Chrome,B,2,USA,COLORADO,FALSE
92944538,"March 14, 2022",4:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
92045344,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
52433267,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
60421284,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
21866864,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
68547944,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
43937783,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
1.64E+07,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
26188534,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
83461084,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
56229733,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
66631587,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
97158886,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
81604044,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
86296583,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
60317269,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
31237530,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
61171235,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
26033309,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
11689899,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
93357450,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
55127806,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
62153979,"March 16, 2022",23:40,Android,Chrome,A,2,USA,UTAH,FALSE
54347059,"March 17, 2022",0:40,Android,Chrome,A,2,USA,COLORADO,FALSE
26563519,"March 13, 2022",1:40,Android,Chrome,A,2,USA,ARIZONA,FALSE
83522843,"March 14, 2022",2:40,Android,Chrome,A,2,USA,UTAH,FALSE
43508318,"March 15, 2022",3:40,Android,Chrome,A,2,USA,COLORADO,FALSE
66639625,"March 16, 2022",4:40,iOS,Chrome,A,2,USA,ARIZONA,FALSE
91158481,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
60753466,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
41854218,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
32998075,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
91072150,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
65526424,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,FALSE
63376827,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,FALSE
95509672,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,FALSE
98620490,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
56723676,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
70158339,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,FALSE
26455373,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,FALSE
15267901,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,FALSE
70679718,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
15175002,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
68504303,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
48068449,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
37240882,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
76744874,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
85125323,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
61120254,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
26400654,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
25640842,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
31316063,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
71174549,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
54025690,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
82398347,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
71877153,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
80296067,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
37575456,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
29563937,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
82908068,"March 14, 2022",6:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
11975697,"March 14, 2022",7:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
52110415,"March 14, 2022",8:00,iOS,Chrome,B,2,USA,UTAH,FALSE
86456063,"March 14, 2022",9:00,Android,Chrome,B,2,USA,COLORADO,FALSE
43539210,"March 14, 2022",10:00,Android,Chrome,B,2,USA,ARIZONA,FALSE
41141890,"March 13, 2022",11:00,Android,Chrome,B,2,USA,UTAH,FALSE
75925867,"March 14, 2022",12:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
52373750,"March 15, 2022",13:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
31256182,"March 16, 2022",14:00,Android,Chrome,B,2,USA,UTAH,FALSE
24772301,"March 17, 2022",15:00,Android,Chrome,B,2,USA,COLORADO,FALSE
89439131,"March 18, 2022",16:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
69316750,"March 13, 2022",17:00,iOS,Chrome,B,2,USA,UTAH,FALSE
31237787,"March 14, 2022",18:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
49322096,"March 15, 2022",19:00,iOS,Chrome,B,2,USA,ARIZONA,FALSE
99155117,"March 16, 2022",6:00,Android,Chrome,B,2,USA,UTAH,FALSE
35864880,"March 17, 2022",7:00,iOS,Chrome,B,2,USA,COLORADO,FALSE
43917126,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
95353407,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
74492021,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
43508858,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
54666415,"March 17, 2022",5:40,Android,Chrome,A,2,USA,UTAH,FALSE
44549833,"March 13, 2022",6:40,Android,Chrome,A,2,USA,COLORADO,FALSE
98584888,"March 14, 2022",5:40,Android,Chrome,A,2,USA,ARIZONA,FALSE
70496469,"March 15, 2022",6:40,iOS,Chrome,A,2,USA,UTAH,FALSE
94643285,"March 16, 2022",7:40,Android,Chrome,A,2,USA,COLORADO,FALSE
44284055,"March 17, 2022",8:40,Android,Chrome,A,2,USA,ARIZONA,FALSE
52612328,"March 13, 2022",9:40,iOS,Chrome,A,2,USA,UTAH,FALSE
30592689,"March 14, 2022",10:40,Android,Chrome,A,2,USA,COLORADO,FALSE
45704495,"March 15, 2022",11:40,Android,Chrome,A,2,USA,ARIZONA,FALSE
77594041,"March 16, 2022",12:40,Android,Chrome,A,2,USA,UTAH,FALSE
22789489,"March 17, 2022",13:40,iOS,Chrome,A,2,USA,COLORADO,FALSE
64465372,"March 13, 2022",14:40,iOS,Chrome,A,2,USA,ARIZONA,FALSE
53888639,"March 14, 2022",15:40,iOS,Chrome,A,2,USA,UTAH,FALSE
70217293,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
46959081,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
68578504,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
91937095,"March 10, 2022",9:15,Android,Chrome,A,2,USA,COLORADO,TRUE
99985498,"March 10, 2022",9:15,Android,Chrome,A,2,USA,ARIZONA,TRUE
71516899,"March 10, 2022",9:15,Android,Chrome,A,2,USA,UTAH,TRUE
19297146,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
20946529,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
95214810,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,UTAH,TRUE
93086801,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,COLORADO,TRUE
82204862,"March 10, 2022",9:15,iOS,Chrome,A,2,USA,ARIZONA,TRUE
